date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:39:00	86109/86109	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:35:43%20GMT	https://hagiangopentour.com/en/dat-tour.html?id=48	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour4944.html	(from https://hagiangopentour.com/en/cruise-2-days-1-night-ha-long-bay-lan-ha-bay.html)
10:39:01	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2003:35:45%20GMT	https://hagiangopentour.com/en/upload/images/hoa-lu-ancient-capital.jpeg	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/upload/images/hoa-lu-ancient-capital.jpeg	(from https://hagiangopentour.com/en/tour-hanoi-ninh-binh-full-day-hoa-lu-trang-an.html)
10:39:02	85853/85853	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:35:45%20GMT	https://hagiangopentour.com/en/dat-tour.html?id=123	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tourc17f.html	(from https://hagiangopentour.com/en/tour-hanoi-ninh-binh-full-day-hoa-lu-trang-an.html)
10:39:03	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2003:35:46%20GMT	https://hagiangopentour.com/en/upload/images/bai-dinh-pagoda-ninh-binh-hoi-an-private-taxi-73.jpeg	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/upload/images/bai-dinh-pagoda-ninh-binh-hoi-an-private-taxi-73.jpeg	(from https://hagiangopentour.com/en/tour-hanoi-ninh-binh-full-day-bai-dinh-trang-an-mua-cave.html)
10:39:04	85705/85705	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:35:47%20GMT	https://hagiangopentour.com/en/dat-tour.html?id=122	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tourb4cd.html	(from https://hagiangopentour.com/en/tour-hanoi-ninh-binh-full-day-bai-dinh-trang-an-mua-cave.html)
10:39:05	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2003:35:48%20GMT	https://hagiangopentour.com/en/upload/images/luxury-hoa-lu-mua-cave-tam-coc-1-day-tour-201810131127484.jpeg	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/upload/images/luxury-hoa-lu-mua-cave-tam-coc-1-day-tour-201810131127484.jpeg	(from https://hagiangopentour.com/en/tour-hanoi-ninh-binh-full-day-hoa-lu-tam-coc-mua-cave.html)
10:39:06	85999/85999	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:35:49%20GMT	https://hagiangopentour.com/en/dat-tour.html?id=121	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour4b61.html	(from https://hagiangopentour.com/en/tour-hanoi-ninh-binh-full-day-hoa-lu-tam-coc-mua-cave.html)
10:39:07	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2003:35:51%20GMT	https://hagiangopentour.com/en/upload/images/phuot-tam-coc.jpeg	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/upload/images/phuot-tam-coc.jpeg	(from https://hagiangopentour.com/en/tour-hanoi-ninh-binh-1-day-hoa-lu-tam-coc.html)
10:39:08	85711/85711	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:35:51%20GMT	https://hagiangopentour.com/en/dat-tour.html?id=120	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour97d4.html	(from https://hagiangopentour.com/en/tour-hanoi-ninh-binh-1-day-hoa-lu-tam-coc.html)
10:39:09	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2003:35:52%20GMT	https://hagiangopentour.com/en/upload/images/bai-dinh-pagoda-1-1680791306-1-.jpg	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/upload/images/bai-dinh-pagoda-1-1680791306-1-.jpg	(from https://hagiangopentour.com/en/tour-hanoi-ninh-binh-1-day-bai-dinh-trang-an.html)
10:39:10	85007/85007	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:35:53%20GMT	https://hagiangopentour.com/en/dat-tour.html?id=119	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour0d7d.html	(from https://hagiangopentour.com/en/tour-hanoi-ninh-binh-1-day-bai-dinh-trang-an.html)
10:39:11	86023/86023	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:35:54%20GMT	https://hagiangopentour.com/en/dat-tour.html?id=118	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour5cee.html	(from https://hagiangopentour.com/en/tour-hanoi-ninh-binh-full-day-hoa-lu-trang-an-mua-cave.html)
10:39:12	62832/62832	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:35:56%20GMT	https://hagiangopentour.com/en/car-for-rental.html?sort=price|asc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/car-for-rentalb6f4.html	(from https://hagiangopentour.com/en/car-for-rental.html)
10:39:13	62832/62832	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:35:56%20GMT	https://hagiangopentour.com/en/car-for-rental.html?sort=price|desc	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/car-for-rentald055.html	(from https://hagiangopentour.com/en/car-for-rental.html)
10:39:14	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2003:35:57%20GMT	https://hagiangopentour.com/en/upload/images/ve-xe-limousine-di-ha-giang.jpg	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/upload/images/ve-xe-limousine-di-ha-giang.jpg	(from https://hagiangopentour.com/en/limousine-bus-ha-giang-hanoi.html)
10:39:15	60700/60700	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:35:58%20GMT	https://hagiangopentour.com/en/dat-xe.html?id=40	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-xeab5e.html	(from https://hagiangopentour.com/en/limousine-bus-ha-giang-hanoi.html)
10:39:16	297/297	---M--	301	error ('Moved%20Permanently')	text/html	date:Thu,%2011%20Jan%202024%2003:35:59%20GMT	https://hagiangopentour.com/du-lich-mien-bac-ha-giang-thac-ban-gioc-ho-ba-be-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/du-lich-mien-bac-ha-giang-thac-ban-gioc-ho-ba-be-5-ngay-4-dem.html	(from https://hagiangopentour.com/en/limousine-bus-ha-giang-hanoi.html)
10:39:17	0/-1	---M--	307	error ('')			https://hagiangopentour.com/tour-ha-noi-ha-giang-thac-ban-gioc-ho-ba-be-5-ngay-4-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/tour-ha-noi-ha-giang-thac-ban-gioc-ho-ba-be-5-ngay-4-dem.718.delayed	(from https://hagiangopentour.com/en/limousine-bus-ha-giang-hanoi.html)
10:39:17	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:00%20GMT	https://hagiangopentour.com/du-lich-mien-bac-ha-noi-yen-tu-ha-long-trang-an-sapa-fansipan-6-ngay-5-dem.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/du-lich-mien-bac-ha-noi-yen-tu-ha-long-trang-an-sapa-fansipan-6-ngay-5-dem.html	(from https://hagiangopentour.com/en/limousine-bus-ha-giang-hanoi.html)
10:39:18	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:01%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=137)
10:39:19	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:03%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=115)
10:39:20	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:04%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=114)
10:39:21	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:04%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=113)
10:39:22	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:05%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=40)
10:39:23	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:07%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=46)
10:39:24	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:07%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=62)
10:39:25	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:08%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=43)
10:39:26	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:09%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=42)
10:39:27	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:11%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=44)
10:39:28	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:11%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=45)
10:39:29	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:13%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=41)
10:39:30	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:13%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=60)
10:39:31	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:14%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=47)
10:39:32	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:16%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=61)
10:39:33	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:16%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=63)
10:39:34	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:18%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=68)
10:39:35	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:18%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=117)
10:39:36	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:20%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=116)
10:39:37	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:20%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=99)
10:39:38	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:22%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=138)
10:39:39	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:22%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=136)
10:39:40	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:24%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=134)
10:39:41	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:25%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=133)
10:39:42	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:25%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=132)
10:39:43	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:26%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=131)
10:39:44	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:28%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=130)
10:39:45	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:28%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=128)
10:39:46	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:29%20GMT	https://hagiangopentour.com/en/dat-tour-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-tour-2.html	(from https://hagiangopentour.com/en/dat-tour.html?id=111)
10:39:48	0/0	---M--	307	error ('Temporary%20Redirect')	text/html	date:Thu,%2011%20Jan%202024%2003:36:32%20GMT	https://hagiangopentour.com/en/dat-xe-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-xe-2.738.delayed	(from https://hagiangopentour.com/en/dat-xe.html?id=45)
10:39:49	0/-1	---M--	307	error ('')			https://hagiangopentour.com/en/dat-xe-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-xe-2.739.delayed	(from https://hagiangopentour.com/en/dat-xe.html?id=33)
10:39:49	0/-1	---M--	307	error ('')			https://hagiangopentour.com/en/dat-xe-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-xe-2.73a.delayed	(from https://hagiangopentour.com/en/dat-xe.html?id=34)
10:39:49	0/-1	---M--	307	error ('')			https://hagiangopentour.com/en/dat-xe-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-xe-2.73b.delayed	(from https://hagiangopentour.com/en/dat-xe.html?id=31)
10:39:49	0/-1	---M--	307	error ('')			https://hagiangopentour.com/en/dat-xe-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-xe-2.73c.delayed	(from https://hagiangopentour.com/en/dat-xe.html?id=32)
10:39:49	0/-1	---M--	307	error ('')			https://hagiangopentour.com/en/dat-xe-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-xe-2.73d.delayed	(from https://hagiangopentour.com/en/dat-xe.html?id=30)
10:39:49	0/-1	---M--	307	error ('')			https://hagiangopentour.com/en/dat-xe-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-xe-2.73e.delayed	(from https://hagiangopentour.com/en/dat-xe.html?id=29)
10:39:49	0/-1	---M--	307	error ('')			https://hagiangopentour.com/en/dat-xe-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-xe-2.73f.delayed	(from https://hagiangopentour.com/en/dat-xe.html?id=39)
10:39:49	0/-1	---M--	307	error ('')			https://hagiangopentour.com/en/dat-xe-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-xe-2.740.delayed	(from https://hagiangopentour.com/en/dat-xe.html?id=38)
10:39:49	0/-1	---M--	307	error ('')			https://hagiangopentour.com/en/dat-xe-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-xe-2.741.delayed	(from https://hagiangopentour.com/en/dat-xe.html?id=37)
10:39:49	0/-1	---M--	307	error ('')			https://hagiangopentour.com/en/dat-xe-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-xe-2.742.delayed	(from https://hagiangopentour.com/en/dat-xe.html?id=36)
10:39:49	0/-1	---M--	307	error ('')			https://hagiangopentour.com/en/dat-xe-2.html	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/en/dat-xe-2.743.delayed	(from https://hagiangopentour.com/en/dat-xe.html?id=41)
10:39:49	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2003:36:33%20GMT	https://hagiangopentour.com/fr/upload/images/hg-dem-den-ly-tuong/3.1.jpg	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/fr/upload/images/hg-dem-den-ly-tuong/3.1.jpg	(from https://hagiangopentour.com/fr/ha-giang-destination-to-the-idea.html)
10:39:50	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2003:36:33%20GMT	https://hagiangopentour.com/fr/upload/images/tu-van-mien-phi-ha-giang-opentour.jpg	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/fr/upload/images/tu-van-mien-phi-ha-giang-opentour.jpg	(from https://hagiangopentour.com/fr/free-contact.html)
10:39:51	80701/80701	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:36:35%20GMT	https://hagiangopentour.com/fr/dat-tour.html?id=100	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/fr/dat-tourb182.html	(from https://hagiangopentour.com/fr/ha-giang-tour-4-days-3-nights-loop-jeep-car.html)
10:39:52	80729/80729	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:36:35%20GMT	https://hagiangopentour.com/fr/dat-tour.html?id=101	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/fr/dat-tour132f.html	(from https://hagiangopentour.com/fr/tour-ha-giang-5-days-4-nights-loop-jeep-car.html)
10:39:53	1130/1130	---MC-	404	error ('Not%20Found')	text/html	date:Thu,%2011%20Jan%202024%2003:36:36%20GMT	https://hagiangopentour.com/fr/upload/images/anh-tour-3/c887a4cf94db65853cca.jpg	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/fr/upload/images/anh-tour-3/c887a4cf94db65853cca.jpg	(from https://hagiangopentour.com/fr/ha-giang-tour-3-nights-2-days-loop-jeep-car.html)
10:39:54	80697/80697	---M-Z	200	added ('OK')	text/html	date:Thu,%2011%20Jan%202024%2003:36:37%20GMT	https://hagiangopentour.com/fr/dat-tour.html?id=102	/Users/duykhanhnguyen/websites/web-clone/hagiangopentour.com/fr/dat-tour4c30.html	(from https://hagiangopentour.com/fr/ha-giang-tour-3-nights-2-days-loop-jeep-car.html)
